word,lang,language,title,romanised,provenance,loan_score,is_loan,scored,v3_form,sim_to_v3
vaccine,ta,Tamil,தடுப்பு மருந்து,taʈuppumaruntu,wikipedia,0.2692,False,True,fakisin,0.4076
vaccine,he,Hebrew,חיסון,xisun,wikipedia,0.75,True,False,fakisin,
vaccine,is,Icelandic,Bóluefni,boluefni,wikipedia,0.4231,False,True,fakisin,0.4612
vaccine,hu,Hungarian,Védőoltás,vedøoltaʃ,wikipedia,0.2727,False,True,fakisin,0.592
vaccine,cs,Czech,Vakcína,vaktsina,wikipedia,1.0,True,True,fakisin,0.7198
mathematics,ja,Japanese,数学,,wikipedia,0.0,False,True,matematika,
mathematics,zh,Mandarin,数学,,unclassified,,,False,matematika,
mathematics,ko,Korean,수학,suhak,wikipedia,0.2571,False,True,matematika,0.4103
mathematics,hi,Hindi,गणित,gaɳit,wikipedia,0.4,False,True,matematika,0.4121
mathematics,ar,Arabic,رياضيات,riadiat,wikipedia,0.4,False,False,matematika,
mathematics,sw,Swahili,Hisabati,hisabati,wikipedia,0.3714,False,True,matematika,0.669
mathematics,id,Indonesian,Matematika,matematika,wikipedia,1.0,True,True,matematika,1.0
mathematics,tr,Turkish,Matematik,matematik,wikipedia,0.9429,True,True,matematika,0.9
mathematics,ru,Russian,Математика,matematika,wikipedia,1.0,True,True,matematika,1.0
mathematics,es,Spanish,Matemáticas,matematikas,wikipedia,0.875,True,True,matematika,0.9091
mathematics,fi,Finnish,Matematiikka,matematiikka,wikipedia,0.8333,True,True,matematika,0.8333
mathematics,vi,Vietnamese,Toán học,toan hok,wikipedia,0.4857,False,True,matematika,0.519
mathematics,ha,Hausa,Lissafi,lissafi,wikipedia,0.1714,False,True,matematika,0.5155
mathematics,ta,Tamil,கணிதம்,kaɳitam,wikipedia,0.4571,False,True,matematika,0.5293
mathematics,he,Hebrew,מתמטיקה,mtmtikh,wikipedia,1.0,True,False,matematika,
mathematics,is,Icelandic,Stærðfræði,stairðfraiði,wikipedia,0.2667,False,True,matematika,0.4253
mathematics,hu,Hungarian,Matematika,matematika,wikipedia,1.0,True,True,matematika,1.0
mathematics,cs,Czech,Matematika,matematika,wikipedia,1.0,True,True,matematika,1.0
algebra,ja,Japanese,代数学,,wikipedia,0.0,False,True,aliɡebira,
algebra,zh,Mandarin,代数,,unclassified,,,False,aliɡebira,
algebra,ko,Korean,대수학,,wikipedia,0.0,False,True,aliɡebira,
algebra,hi,Hindi,बीजगणित,bidʒagaɳit,wikipedia,0.1818,False,True,aliɡebira,0.4862
algebra,ar,Arabic,الجبر,aldʒbr,wikipedia,0.75,True,False,aliɡebira,
algebra,sw,Swahili,Aljebra,aldʒebra,wikipedia,0.8077,True,True,aliɡebira,0.7146
algebra,id,Indonesian,Aljabar,aldʒabar,wikipedia,0.6538,True,True,aliɡebira,0.6762
algebra,tr,Turkish,Cebir,dʒebir,wikipedia,0.4762,False,True,aliɡebira,0.569
algebra,ru,Russian,Алгебра,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
algebra,es,Spanish,Álgebra,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
algebra,fi,Finnish,Algebra,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
algebra,vi,Vietnamese,Đại số,dai so,wikipedia,0.1905,False,True,aliɡebira,0.4425
algebra,ha,Hausa,Algebra,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
algebra,ta,Tamil,இயற்கணிதம்,ijarkaɳitam,wikipedia,0.275,False,True,aliɡebira,0.6129
algebra,he,Hebrew,אלגברה,algbrh,wikipedia,0.75,True,False,aliɡebira,
algebra,is,Icelandic,Algebra,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
algebra,hu,Hungarian,Algebra,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
algebra,cs,Czech,Algebra,algebra,wikipedia,0.8077,True,True,aliɡebira,0.7778
geometry,ja,Japanese,幾何学,,wikipedia,0.0,False,True,ɡeometiria,
geometry,zh,Mandarin,几何学,,unclassified,,,False,ɡeometiria,
geometry,ko,Korean,기하학,kihahak,wikipedia,0.04,False,True,ɡeometiria,0.469
geometry,hi,Hindi,ज्यामिति,dʒjamiti,wikipedia,0.3462,False,True,ɡeometiria,0.5103
geometry,ar,Arabic,هندسة رياضية,hndsa,wikipedia,0.6667,True,False,ɡeometiria,
geometry,sw,Swahili,Jiometri,dʒiometri,wikipedia,0.75,True,True,ɡeometiria,0.6638
geometry,id,Indonesian,Geometri,geometri,wikipedia,0.75,True,True,ɡeometiria,0.8
geometry,tr,Turkish,Geometri,geometri,wikipedia,0.75,True,True,ɡeometiria,0.8
geometry,ru,Russian,Геометрия,geometrija,wikipedia,0.7143,True,True,ɡeometiria,0.8086
geometry,es,Spanish,Geometría,geometria,wikipedia,0.8333,True,True,ɡeometiria,0.9
geometry,fi,Finnish,Geometria,geometria,wikipedia,0.8333,True,True,ɡeometiria,0.9
geometry,vi,Vietnamese,Hình học,hiɲ hok,wikipedia,0.36,False,True,ɡeometiria,0.3586
geometry,ta,Tamil,வடிவவியல்,vaʈivavijal,wikipedia,0.2286,False,True,ɡeometiria,0.5956
geometry,he,Hebrew,גאומטריה,gaumtrih,wikipedia,0.75,True,False,ɡeometiria,
geometry,is,Icelandic,Rúmfræði,rumfraiði,wikipedia,0.4242,False,True,ɡeometiria,0.431
geometry,hu,Hungarian,Geometria,geometria,wikipedia,0.8333,True,True,ɡeometiria,0.9
geometry,cs,Czech,Geometrie,geometrie,wikipedia,0.8333,True,True,ɡeometiria,0.8862
meter,ja,Japanese,メートル,metoru,wikipedia,0.9048,True,True,mete,0.6437
meter,zh,Mandarin,米 (单位),mi,model-recall,,True,False,mete,
meter,ko,Korean,미터,mitʌ,wikipedia,0.7368,True,True,mete,0.9655
meter,hi,Hindi,मीटर,miʈar,wikipedia,1.0,True,True,mete,0.7448
meter,ar,Arabic,متر,mtr,wikipedia,1.0,True,False,mete,
meter,sw,Swahili,Mita,mita,wikipedia,0.7368,True,True,mete,0.9483
meter,id,Indonesian,Meter,meter,wikipedia,1.0,True,True,mete,0.8
meter,tr,Turkish,Metre,metre,wikipedia,0.7895,True,True,mete,0.8
meter,ru,Russian,Метр,metr,wikipedia,0.8947,True,True,mete,0.8017
meter,es,Spanish,Metro,metro,wikipedia,0.7895,True,True,mete,0.7724
meter,fi,Finnish,Metri,metri,wikipedia,0.7895,True,True,mete,0.7862
meter,vi,Vietnamese,Mét,met,wikipedia,0.6316,True,True,mete,0.75
meter,ha,Hausa,Mita,mita,wikipedia,0.7368,True,True,mete,0.9483
meter,ta,Tamil,மீட்டர்,miʈʈar,wikipedia,0.7917,True,True,mete,0.6207
meter,he,Hebrew,מטר,mtr,wikipedia,1.0,True,False,mete,
meter,is,Icelandic,Metri,metri,wikipedia,0.7895,True,True,mete,0.7862
meter,hu,Hungarian,Méter,meter,wikipedia,1.0,True,True,mete,0.8
meter,cs,Czech,Metr,metr,wikipedia,0.8947,True,True,mete,0.8017
kilogram,ja,Japanese,キログラム,kiroguramu,wikipedia,0.7879,True,True,kiloɡiram,0.8621
kilogram,zh,Mandarin,千克,,unclassified,,,False,kiloɡiram,
kilogram,ko,Korean,킬로그램,kilrokɯrem,wikipedia,0.6842,True,True,kiloɡiram,0.8724
kilogram,hi,Hindi,किलोग्राम,kilogram,wikipedia,0.8387,True,True,kiloɡiram,0.8889
kilogram,ar,Arabic,كيلوغرام,kiluɣram,wikipedia,0.8,True,False,kiloɡiram,
kilogram,sw,Swahili,Kilogramu,kilogramu,wikipedia,0.7879,True,True,kiloɡiram,0.7778
kilogram,id,Indonesian,Kilogram,kilogram,wikipedia,0.8387,True,True,kiloɡiram,0.8889
kilogram,tr,Turkish,Kilogram,kilogram,wikipedia,0.8387,True,True,kiloɡiram,0.8889
kilogram,ru,Russian,Килограмм,kilogramm,wikipedia,0.7222,True,True,kiloɡiram,0.7778
kilogram,es,Spanish,Kilogramo,kilogramo,wikipedia,0.7879,True,True,kiloɡiram,0.7778
kilogram,fi,Finnish,Kilogramma,kilogramma,wikipedia,0.7222,True,True,kiloɡiram,0.7
kilogram,vi,Vietnamese,Kilôgam,kilogam,wikipedia,0.8077,True,True,kiloɡiram,0.7778
kilogram,ha,Hausa,Kilogram,kilogram,wikipedia,0.8387,True,True,kiloɡiram,0.8889
kilogram,ta,Tamil,கிலோகிராம்,kilokiram,wikipedia,0.7879,True,True,kiloɡiram,0.9962
kilogram,he,Hebrew,קילוגרם,kilugrm,wikipedia,0.8,True,False,kiloɡiram,
kilogram,is,Icelandic,Kílógramm,kilogramm,wikipedia,0.7222,True,True,kiloɡiram,0.7778
kilogram,hu,Hungarian,Kilogramm,kilogramm,wikipedia,0.7222,True,True,kiloɡiram,0.7778
kilogram,cs,Czech,Kilogram,kilogram,wikipedia,0.8387,True,True,kiloɡiram,0.8889
telephone,ja,Japanese,電話機,,wikipedia,0.0,False,True,telefon,
telephone,zh,Mandarin,电话,,unclassified,,,False,telefon,
telephone,ko,Korean,전화,tʃʌnhwa,wikipedia,0.3462,False,True,telefon,0.4163
telephone,hi,Hindi,दूरभाष,durabaʃ,wikipedia,0.8077,True,True,telefon,0.7685
telephone,ar,Arabic,هاتف,hatf,wikipedia,0.5,False,False,telefon,
telephone,sw,Swahili,Simu,simu,wikipedia,0.1923,False,True,telefon,0.4557
telephone,id,Indonesian,Telepon,telepon,wikipedia,1.0,True,True,telefon,0.9754
telephone,tr,Turkish,Telefon,telefon,wikipedia,1.0,True,True,telefon,1.0
telephone,ru,Russian,Телефон,telefon,wikipedia,1.0,True,True,telefon,1.0
telephone,es,Spanish,Teléfono,telefono,wikipedia,0.9286,True,True,telefon,0.875
telephone,fi,Finnish,Puhelin,puhelin,wikipedia,0.4615,False,True,telefon,0.7808
telephone,vi,Vietnamese,Điện thoại,dien,wikipedia,0.5385,False,True,telefon,0.5567
telephone,ta,Tamil,தொலைபேசி,tolaipesi,wikipedia,0.75,True,True,telefon,0.659
telephone,he,Hebrew,טלפון,tlpun,wikipedia,1.0,True,False,telefon,
telephone,is,Icelandic,Sími,simi,wikipedia,0.1923,False,True,telefon,0.4655
telephone,hu,Hungarian,Telefonkészülék,telefonkesylek,wikipedia,0.8387,True,True,telefon,0.5
telephone,cs,Czech,Telefon,telefon,wikipedia,1.0,True,True,telefon,1.0
computer,ja,Japanese,コンピュータ,konpjuta,wikipedia,0.6774,True,True,kompute,0.8384
computer,zh,Mandarin,电子计算机,,unclassified,,,False,kompute,
computer,ko,Korean,컴퓨터,kʌmpjutʌ,wikipedia,0.6774,True,True,kompute,0.8578
computer,hi,Hindi,संगणक,sangaɳak,wikipedia,0.3548,False,True,kompute,0.6315
computer,ar,Arabic,حاسوب,hasub,wikipedia,0.2,False,False,kompute,
computer,sw,Swahili,Tarakilishi,tarakiliʃi,wikipedia,0.1818,False,True,kompute,0.5276
computer,id,Indonesian,Komputer,komputer,wikipedia,1.0,True,True,kompute,0.875
computer,tr,Turkish,Bilgisayar,bilgisajar,wikipedia,0.2895,False,True,kompute,0.5224
computer,ru,Russian,Компьютер,kompjuter,wikipedia,0.8611,True,True,kompute,0.7778
computer,es,Spanish,Computadora,komputadora,wikipedia,0.7879,True,True,kompute,0.6238
computer,fi,Finnish,Tietokone,tietokone,wikipedia,0.129,False,True,kompute,0.5824
computer,vi,Vietnamese,Máy tính,mai tiɲ,wikipedia,0.4516,False,True,kompute,0.4704
computer,ha,Hausa,Komfuta,komfuta,wikipedia,0.8387,True,True,kompute,0.9557
computer,ta,Tamil,கணினி,kaɳini,wikipedia,0.5161,False,True,kompute,0.7143
computer,he,Hebrew,מחשב,mxʃb,wikipedia,0.2,False,False,kompute,
computer,is,Icelandic,Tölva,tølva,wikipedia,0.2903,False,True,kompute,0.5517
computer,hu,Hungarian,Számítógép,samitogep,wikipedia,0.3333,False,True,kompute,0.6418
computer,cs,Czech,Počítač,potʃitatʃ,wikipedia,0.3548,False,True,kompute,0.6054
radio,ja,Japanese,ラジオ,radʒio,wikipedia,0.6875,True,True,radio,0.8333
radio,zh,Mandarin,无线电,,unclassified,,,False,radio,
radio,ko,Korean,라디오,ratio,wikipedia,1.0,True,True,radio,0.9931
radio,hi,Hindi,रेडियो,reɖijo,wikipedia,0.7619,True,True,radio,0.7989
radio,ar,Arabic,اتصال راديوي,radiui,wikipedia,1.0,True,False,radio,
radio,sw,Swahili,Redio,redio,wikipedia,1.0,True,True,radio,0.9724
radio,id,Indonesian,Radio,radio,wikipedia,1.0,True,True,radio,1.0
radio,tr,Turkish,Radyo,radjo,wikipedia,0.7368,True,True,radio,0.9345
radio,ru,Russian,Радио,radio,wikipedia,1.0,True,True,radio,1.0
radio,es,Spanish,Radiocomunicación,radiokomunikasion,wikipedia,0.7619,True,True,radio,0.2941
radio,fi,Finnish,Radio,radio,wikipedia,1.0,True,True,radio,1.0
radio,vi,Vietnamese,Truyền thanh radio,zazio,wikipedia,0.375,False,True,radio,0.8828
radio,ha,Hausa,Rediyo,redijo,wikipedia,0.7619,True,True,radio,0.8103
radio,ta,Tamil,வானொலி,vanoli,wikipedia,0.2857,False,True,radio,0.6121
radio,he,Hebrew,רדיו,rdiu,wikipedia,1.0,True,False,radio,
radio,is,Icelandic,Útvarp,utvarp,wikipedia,0.1667,False,True,radio,0.2586
radio,hu,Hungarian,Rádiózás,radiozaʃ,wikipedia,0.7619,True,True,radio,0.625
radio,cs,Czech,Radiokomunikace,radiokomunikatse,wikipedia,0.7619,True,True,radio,0.3125
internet,ja,Japanese,インターネット,intaneto,wikipedia,0.7742,True,True,interine,0.8707
internet,zh,Mandarin,互联网,,unclassified,,,False,interine,
internet,ko,Korean,인터넷,intʌnet,wikipedia,0.8387,True,True,interine,0.7716
internet,hi,Hindi,अंतरजाल,antaradʒal,wikipedia,0.6364,True,True,interine,0.6966
internet,ar,Arabic,إنترنت,intrnt,wikipedia,1.0,True,False,interine,
internet,sw,Swahili,Intaneti,intaneti,wikipedia,0.7742,True,True,interine,0.8793
internet,id,Indonesian,Internet,internet,wikipedia,1.0,True,True,interine,0.75
internet,tr,Turkish,İnternet,internet,wikipedia,1.0,True,True,interine,0.75
internet,ru,Russian,Интернет,internet,wikipedia,1.0,True,True,interine,0.75
internet,es,Spanish,Internet,internet,wikipedia,1.0,True,True,interine,0.75
internet,fi,Finnish,Internet,internet,wikipedia,1.0,True,True,interine,0.75
internet,vi,Vietnamese,Internet,inteznet,wikipedia,0.8387,True,True,interine,0.6983
internet,ha,Hausa,Yanar gizo,janar gizo,wikipedia,0.3548,False,True,interine,0.6073
internet,ta,Tamil,இணையம்,iɳaijam,wikipedia,0.3871,False,True,interine,0.5841
internet,he,Hebrew,אינטרנט,aintrnt,wikipedia,1.0,True,False,interine,
internet,is,Icelandic,Internetið,internetið,wikipedia,0.9394,True,True,interine,0.7483
internet,hu,Hungarian,Internet,internet,wikipedia,1.0,True,True,interine,0.75
internet,cs,Czech,Internet,internet,wikipedia,1.0,True,True,interine,0.75
television,ja,Japanese,テレビ,terebi,wikipedia,0.6,False,True,telefision,0.5621
television,zh,Mandarin,电视,,unclassified,,,False,telefision,
television,ko,Korean,텔레비전,telrepitʃʌn,wikipedia,0.8158,True,True,telefision,0.7712
television,hi,Hindi,दूरदर्शन,duradarʃan,wikipedia,0.6842,True,True,telefision,0.7121
television,ar,Arabic,تلفزة,tlfza,wikipedia,0.8,True,False,telefision,
television,sw,Swahili,Televisheni,televiʃeni,wikipedia,0.8857,True,True,telefision,0.7793
television,id,Indonesian,Televisi,televisi,wikipedia,0.8,True,True,telefision,0.7966
television,tr,Turkish,Televizyon,televizjon,wikipedia,0.8684,True,True,telefision,0.9603
television,ru,Russian,Телевидение,televidenie,wikipedia,0.7027,True,True,telefision,0.7806
television,es,Spanish,Televisión,telebision,wikipedia,1.0,True,True,telefision,0.9793
television,fi,Finnish,Televisio,televisio,wikipedia,0.8571,True,True,telefision,0.8966
television,vi,Vietnamese,Truyền hình,ʈuien hiɲ,wikipedia,0.5143,False,True,telefision,0.5759
television,ha,Hausa,Talabijin,talabidʒin,wikipedia,0.9429,True,True,telefision,0.8034
television,ta,Tamil,தொலைக்காட்சி,tolaikkaʈsi,wikipedia,0.4,False,True,telefision,0.5078
television,he,Hebrew,טלוויזיה,tluuizih,wikipedia,0.6,False,False,telefision,
television,is,Icelandic,Sjónvarp,sjonvarp,wikipedia,0.1143,False,True,telefision,0.4724
television,cs,Czech,Televize,televize,wikipedia,0.8,True,True,telefision,0.7862
video,ja,Japanese,ビデオ,bideo,wikipedia,1.0,True,True,fideo,0.9586
video,zh,Mandarin,视频,,unclassified,,,False,fideo,
video,ko,Korean,비디오,pitio,wikipedia,1.0,True,True,fideo,0.9448
video,hi,Hindi,वीडियो,viɖijo,wikipedia,0.7619,True,True,fideo,0.8046
video,ar,Arabic,فيديو,fidiu,wikipedia,1.0,True,False,fideo,
video,sw,Swahili,Video,video,wikipedia,1.0,True,True,fideo,0.9931
video,id,Indonesian,Video,video,wikipedia,1.0,True,True,fideo,0.9931
video,tr,Turkish,Video,video,wikipedia,1.0,True,True,fideo,0.9931
video,ru,Russian,Видео,video,wikipedia,1.0,True,True,fideo,0.9931
video,es,Spanish,Video,bideo,wikipedia,1.0,True,True,fideo,0.9586
video,fi,Finnish,Video,video,wikipedia,1.0,True,True,fideo,0.9931
video,vi,Vietnamese,Video,vizeo,wikipedia,0.6875,True,True,fideo,0.9586
video,ha,Hausa,Bidiyo,bidijo,wikipedia,0.7619,True,True,fideo,0.7874
video,ta,Tamil,நிகழ்படம்,nikaɻpaʈam,wikipedia,0.3684,False,True,fideo,0.3879
video,he,Hebrew,וידאו,uidau,wikipedia,0.5,False,False,fideo,
video,is,Icelandic,Myndband,mindband,wikipedia,0.375,False,True,fideo,0.4095
video,hu,Hungarian,Videó (fogalom),video,wikipedia,1.0,True,True,fideo,0.9931
video,cs,Czech,Video,video,wikipedia,1.0,True,True,fideo,0.9931
machine,ja,Japanese,機械,,wikipedia,0.0,False,True,makina,
machine,zh,Mandarin,机器,,unclassified,,,False,makina,
machine,ko,Korean,기계,kikje,wikipedia,0.1905,False,True,makina,0.6121
machine,hi,Hindi,यंत्र,,wikipedia,0.0,False,True,makina,
machine,ar,Arabic,آلة,,wikipedia,0.0,False,False,makina,
machine,sw,Swahili,Mashine,maʃine,wikipedia,1.0,True,True,makina,0.9109
machine,id,Indonesian,Mesin,mesin,wikipedia,0.9048,True,True,makina,0.7328
machine,tr,Turkish,Makine,makine,wikipedia,0.7619,True,True,makina,0.977
machine,ru,Russian,Машина,maʃina,wikipedia,1.0,True,True,makina,0.9339
machine,es,Spanish,Máquina (tecnología),makina,wikipedia,0.7619,True,True,makina,1.0
machine,fi,Finnish,Kone,kone,wikipedia,0.4286,False,True,makina,0.6092
machine,vi,Vietnamese,Máy móc,mai mok,wikipedia,0.5238,False,True,makina,0.6178
machine,ta,Tamil,இயந்திரம்,ijantiram,wikipedia,0.3636,False,True,makina,0.523
machine,he,Hebrew,מכונה,mkunh,wikipedia,0.6667,True,False,makina,
machine,is,Icelandic,Vél,vel,wikipedia,0.0952,False,True,makina,0.3621
machine,hu,Hungarian,Gép,gep,wikipedia,0.0952,False,True,makina,0.3937
machine,cs,Czech,Stroj,,wikipedia,0.0,False,True,makina,
film,ja,Japanese,映画,,wikipedia,0.0,False,True,filim,
film,zh,Mandarin,电影,,unclassified,,,False,filim,
film,ko,Korean,영화,jʌŋhwa,wikipedia,0.1176,False,True,filim,0.3592
film,hi,Hindi,चलचित्र,tʃalatʃitr,wikipedia,0.4118,False,True,filim,0.4103
film,ar,Arabic,فلم,flm,wikipedia,1.0,True,False,filim,
film,sw,Swahili,Filamu,filamu,wikipedia,0.8947,True,True,filim,0.7989
film,id,Indonesian,Film,film,wikipedia,1.0,True,True,filim,0.8
film,tr,Turkish,Film,film,wikipedia,1.0,True,True,filim,0.8
film,ru,Russian,Фильм,film,wikipedia,1.0,True,True,filim,0.8
film,es,Spanish,Película,pelikula,wikipedia,0.6316,True,True,filim,0.5409
film,fi,Finnish,Elokuva,elokuva,wikipedia,0.1765,False,True,filim,0.3842
film,vi,Vietnamese,Điện ảnh,dien aɲ,wikipedia,0.4118,False,True,filim,0.658
film,ha,Hausa,Fim,fim,wikipedia,0.7059,True,True,filim,0.6
film,ta,Tamil,திரைப்படம்,tiraippaʈam,wikipedia,0.3,False,True,filim,0.4091
film,he,Hebrew,סרט קולנוע,kulnu,wikipedia,0.6667,True,False,filim,
film,is,Icelandic,Kvikmynd,kvikmind,wikipedia,0.5455,False,True,filim,0.5474
film,hu,Hungarian,Film,film,wikipedia,1.0,True,True,filim,0.8
film,cs,Czech,Film,film,wikipedia,1.0,True,True,filim,0.8
robot,ja,Japanese,ロボット,roboto,wikipedia,0.9048,True,True,robo,0.6667
robot,zh,Mandarin,机器人,,unclassified,,,False,robo,
robot,ko,Korean,로봇,ropot,wikipedia,1.0,True,True,robo,0.7931
robot,hi,Hindi,रोबोट,roboʈ,wikipedia,1.0,True,True,robo,0.8
robot,ar,Arabic,روبوت,rubut,wikipedia,1.0,True,False,robo,
robot,sw,Swahili,Roboti,roboti,wikipedia,0.9048,True,True,robo,0.6667
robot,id,Indonesian,Robot,robot,wikipedia,1.0,True,True,robo,0.8
robot,tr,Turkish,Robot,robot,wikipedia,1.0,True,True,robo,0.8
robot,ru,Russian,Робот,robot,wikipedia,1.0,True,True,robo,0.8
robot,es,Spanish,Robot,robot,wikipedia,1.0,True,True,robo,0.8
robot,fi,Finnish,Robotti,robotti,wikipedia,0.7917,True,True,robo,0.5714
robot,vi,Vietnamese,Robot,zobot,wikipedia,0.7368,True,True,robo,0.7172
robot,ha,Hausa,Saƙago,sakago,wikipedia,0.1905,False,True,robo,0.523
robot,ta,Tamil,தானியங்கி,tanijaŋki,wikipedia,0.1905,False,True,robo,0.3372
robot,he,Hebrew,רובוט,rubut,wikipedia,1.0,True,False,robo,
robot,is,Icelandic,Þjarkur (tækni),θjarkur,wikipedia,0.1724,False,True,robo,0.4236
robot,hu,Hungarian,Robot (automatizálás),robot,wikipedia,1.0,True,True,robo,0.8
robot,cs,Czech,Robot,robot,wikipedia,1.0,True,True,robo,0.8
democracy,ja,Japanese,民主主義,,wikipedia,0.0,False,True,demokiratia,
democracy,zh,Mandarin,民主,,unclassified,,,False,demokiratia,
democracy,ko,Korean,민주주의,mintʃutʃuɯi,wikipedia,0.3143,False,True,demokiratia,0.4781
democracy,hi,Hindi,लोकतंत्र,lokatantr,wikipedia,0.1389,False,True,demokiratia,0.5439
democracy,ar,Arabic,ديمقراطية,dimqratia,wikipedia,1.0,True,False,demokiratia,
democracy,sw,Swahili,Demokrasia,demokrasia,wikipedia,0.8571,True,True,demokiratia,0.8934
democracy,id,Indonesian,Demokrasi,demokrasi,wikipedia,0.8,True,True,demokiratia,0.8025
democracy,tr,Turkish,Demokrasi,demokrasi,wikipedia,0.8,True,True,demokiratia,0.8025
democracy,ru,Russian,Демократия,demokratija,wikipedia,0.875,True,True,demokiratia,0.8182
democracy,es,Spanish,Democracia,demokrasia,wikipedia,0.8571,True,True,demokiratia,0.8934
democracy,fi,Finnish,Demokratia,demokratia,wikipedia,1.0,True,True,demokiratia,0.9091
democracy,vi,Vietnamese,Dân chủ,zən tʃu,wikipedia,0.2571,False,True,demokiratia,0.4357
democracy,ha,Hausa,Dimokaraɗiyya,dimokaradijja,wikipedia,0.825,True,True,demokiratia,0.8223
democracy,ta,Tamil,மக்களாட்சி,makkaɭaʈsi,wikipedia,0.5,False,True,demokiratia,0.6348
democracy,he,Hebrew,דמוקרטיה,dmukrtih,wikipedia,1.0,True,False,demokiratia,
democracy,is,Icelandic,Lýðræði,liðraiði,wikipedia,0.4,False,True,demokiratia,0.4922
democracy,hu,Hungarian,Demokrácia (politikai rendszer),demokratsia,wikipedia,0.8571,True,True,demokiratia,0.8182
democracy,cs,Czech,Demokracie,demokratsie,wikipedia,0.8571,True,True,demokiratia,0.8056
police,ja,Japanese,警察,,wikipedia,0.0,False,True,polisia,
police,zh,Mandarin,警隊,,unclassified,,,False,polisia,
police,ko,Korean,경찰,kjʌŋtʃal,wikipedia,0.2414,False,True,polisia,0.4591
police,hi,Hindi,पुलिस,pulis,wikipedia,0.8261,True,True,polisia,0.6946
police,ar,Arabic,شرطة,ʃrta,wikipedia,0.3333,False,False,polisia,
police,sw,Swahili,Polisi,polisi,wikipedia,0.913,True,True,polisia,0.8571
police,id,Indonesian,Polisi,polisi,wikipedia,0.913,True,True,polisia,0.8571
police,tr,Turkish,Polis,polis,wikipedia,0.8261,True,True,polisia,0.7143
police,ru,Russian,Полиция,politsija,wikipedia,0.8214,True,True,polisia,0.7778
police,es,Spanish,Policía,polisia,wikipedia,1.0,True,True,polisia,1.0
police,fi,Finnish,Poliisi,poliisi,wikipedia,0.8261,True,True,polisia,0.7143
police,vi,Vietnamese,Cảnh sát,kaɲ sat,wikipedia,0.2917,False,True,polisia,0.5148
police,ha,Hausa,Ɗan sanda,dan sanda,wikipedia,0.2903,False,True,polisia,0.5582
police,ta,Tamil,காவல்துறை,kavalturai,wikipedia,0.5143,False,True,polisia,0.5586
police,he,Hebrew,משטרה,,wikipedia,0.0,False,False,polisia,
police,is,Icelandic,Lögregla,løgregla,wikipedia,0.3548,False,True,polisia,0.5862
police,hu,Hungarian,Rendőrség,rendørʃeg,wikipedia,0.3333,False,True,polisia,0.4904
police,cs,Czech,Policie,politsie,wikipedia,1.0,True,True,polisia,0.8578
university,ja,Japanese,大学,,wikipedia,0.0,False,True,uniferisita,
university,zh,Mandarin,大學,,unclassified,,,False,uniferisita,
university,ko,Korean,대학,tehak,wikipedia,0.125,False,True,uniferisita,0.3464
university,hi,Hindi,विश्वविद्यालय,viʃvavidjalaj,wikipedia,0.3,False,True,uniferisita,0.5119
university,ar,Arabic,جامعة,dʒamʕa,wikipedia,0.1667,False,False,uniferisita,
university,sw,Swahili,Chuo Kikuu,tʃuo,wikipedia,0.225,False,True,uniferisita,0.2931
university,id,Indonesian,Universitas,universitas,wikipedia,0.875,True,True,uniferisita,0.815
university,tr,Turkish,Üniversite,yniversite,wikipedia,0.875,True,True,uniferisita,0.8871
university,ru,Russian,Университет,universitet,wikipedia,1.0,True,True,uniferisita,0.8025
university,es,Spanish,Universidad,unibersidad,wikipedia,1.0,True,True,uniferisita,0.7962
university,fi,Finnish,Yliopisto,yliopisto,wikipedia,0.525,False,True,uniferisita,0.6975
university,vi,Vietnamese,Viện đại học,vien dai hok,wikipedia,0.25,False,True,uniferisita,0.3997
university,ha,Hausa,Jami'a,dʒami'a,wikipedia,0.225,False,True,uniferisita,0.4357
university,ta,Tamil,பல்கலைக்கழகம்,palkalaikkaɻakam,wikipedia,0.1864,False,True,uniferisita,0.4644
university,he,Hebrew,אוניברסיטה,aunibrsith,wikipedia,0.8333,True,False,uniferisita,
university,is,Icelandic,Háskóli,haskoli,wikipedia,0.275,False,True,uniferisita,0.4342
university,hu,Hungarian,Egyetem,eɟetem,wikipedia,0.275,False,True,uniferisita,0.431
university,cs,Czech,Univerzita,univerzita,wikipedia,0.875,True,True,uniferisita,0.9028
president,ja,Japanese,プレジデント,puredʒidento,wikipedia,0.9,True,True,piresiden,0.7213
president,zh,Mandarin,President,,unclassified,,,False,piresiden,
president,ko,Korean,프레지던트,pɯretʃitʌntɯ,wikipedia,0.9,True,True,piresiden,0.7241
president,ar,Arabic,رئيس (توضيح),rʔis,wikipedia,0.1667,False,False,piresiden,
president,ru,Russian,Президент (значения),prezident,wikipedia,1.0,True,True,piresiden,0.7739
president,es,Spanish,Presidente (desambiguación),presidente,wikipedia,0.9474,True,True,piresiden,0.7
